series_name,length,mean,std,acf_24,acf_168,seasonality_group
T311,2016.0,369.13988095238096,180.53138955832264,0.9089698253681944,0.7330068308370539,weak
T312,2016.0,2056.2891865079364,1069.8539551357355,0.9590201456355995,0.8804787488468223,strong
T313,2016.0,1088.2301587301588,665.9889387004888,0.9522747488188288,0.8575599116595698,strong
T314,2016.0,166810.31746031746,108459.63526969712,0.9534583586388203,0.8027941976209714,medium
T315,2016.0,9409.524305555555,5491.337409777362,0.9745622220262845,0.8835780039328568,strong
T316,2016.0,13505.311011904761,8595.845535792056,0.9440988304014432,0.8496856453535117,strong
T317,2016.0,395.43551587301585,211.97172853694482,0.9075491697421206,0.755785447281516,weak
T318,2016.0,47.492559523809526,37.14218102516303,-0.015745140001469392,0.6189272437483555,weak
T319,2016.0,2321.4459325396824,445.06710642280325,0.5797718564717881,0.7852070579108402,weak
T320,2016.0,506.1622023809524,279.00249966862305,0.5265428050708291,0.8666942788032,strong
T321,2016.0,3164.8566468253966,446.1843642378603,0.6532511331595644,0.6999031774424223,weak
