timestamp,series_id,value
2012-01-23 20:00:01,T61,946.0
2012-01-23 21:00:01,T61,829.0
2012-01-23 22:00:01,T61,843.0
2012-01-23 23:00:01,T61,747.0
2012-01-24 00:00:01,T61,637.0
2012-01-24 01:00:01,T61,592.0
2012-01-24 02:00:01,T61,535.0
2012-01-24 03:00:01,T61,522.0
2012-01-24 04:00:01,T61,517.0
2012-01-24 05:00:01,T61,584.0
2012-01-24 06:00:01,T61,620.0
2012-01-24 07:00:01,T61,575.0
2012-01-24 08:00:01,T61,604.0
2012-01-24 09:00:01,T61,726.0
2012-01-24 10:00:01,T61,635.0
2012-01-24 11:00:01,T61,627.0
2012-01-24 12:00:01,T61,704.0
2012-01-24 13:00:01,T61,581.0
2012-01-24 14:00:01,T61,701.0
2012-01-24 15:00:01,T61,696.0
2012-01-24 16:00:01,T61,668.0
2012-01-24 17:00:01,T61,656.0
2012-01-24 18:00:01,T61,620.0
2012-01-24 19:00:01,T61,893.0
2012-01-24 20:00:01,T61,1002.0
2012-01-24 21:00:01,T61,863.0
2012-01-24 22:00:01,T61,730.0
2012-01-24 23:00:01,T61,701.0
2012-01-25 00:00:01,T61,646.0
2012-01-25 01:00:01,T61,1141.0
2012-01-25 02:00:01,T61,521.0
2012-01-25 03:00:01,T61,501.0
2012-01-25 04:00:01,T61,504.0
2012-01-25 05:00:01,T61,638.0
2012-01-25 06:00:01,T61,638.0
2012-01-25 07:00:01,T61,488.0
2012-01-25 08:00:01,T61,706.0
2012-01-25 09:00:01,T61,648.0
2012-01-25 10:00:01,T61,627.0
2012-01-25 11:00:01,T61,655.0
2012-01-25 12:00:01,T61,576.0
2012-01-25 13:00:01,T61,504.0
2012-01-25 14:00:01,T61,493.0
2012-01-25 15:00:01,T61,483.0
2012-01-25 16:00:01,T61,430.0
2012-01-25 17:00:01,T61,457.0
2012-01-25 18:00:01,T61,713.0
2012-01-25 19:00:01,T61,830.0
2012-01-25 20:00:01,T61,891.0
2012-01-25 21:00:01,T61,844.0
2012-01-25 22:00:01,T61,701.0
2012-01-25 23:00:01,T61,627.0
2012-01-26 00:00:01,T61,606.0
2012-01-26 01:00:01,T61,532.0
2012-01-26 02:00:01,T61,514.0
2012-01-26 03:00:01,T61,504.0
2012-01-26 04:00:01,T61,496.0
2012-01-26 05:00:01,T61,516.0
2012-01-26 06:00:01,T61,508.0
2012-01-26 07:00:01,T61,430.0
2012-01-26 08:00:01,T61,602.0
2012-01-26 09:00:01,T61,473.0
2012-01-26 10:00:01,T61,468.0
2012-01-26 11:00:01,T61,445.0
2012-01-26 12:00:01,T61,452.0
2012-01-26 13:00:01,T61,399.0
2012-01-26 14:00:01,T61,437.0
2012-01-26 15:00:01,T61,533.0
2012-01-26 16:00:01,T61,537.0
2012-01-26 17:00:01,T61,559.0
2012-01-26 18:00:01,T61,840.0
2012-01-26 19:00:01,T61,1007.0
2012-01-26 20:00:01,T61,937.0
2012-01-26 21:00:01,T61,820.0
2012-01-26 22:00:01,T61,766.0
2012-01-26 23:00:01,T61,676.0
2012-01-27 00:00:01,T61,589.0
2012-01-27 01:00:01,T61,524.0
2012-01-27 02:00:01,T61,529.0
2012-01-27 03:00:01,T61,499.0
2012-01-27 04:00:01,T61,504.0
2012-01-27 05:00:01,T61,551.0
2012-01-27 06:00:01,T61,523.0
2012-01-27 07:00:01,T61,454.0
2012-01-27 08:00:01,T61,594.0
2012-01-27 09:00:01,T61,564.0
2012-01-27 10:00:01,T61,488.0
2012-01-27 11:00:01,T61,473.0
2012-01-27 12:00:01,T61,474.0
2012-01-27 13:00:01,T61,424.0
2012-01-27 14:00:01,T61,483.0
2012-01-27 15:00:01,T61,546.0
2012-01-27 16:00:01,T61,633.0
2012-01-27 17:00:01,T61,709.0
2012-01-27 18:00:01,T61,904.0
2012-01-27 19:00:01,T61,1043.0
2012-01-27 20:00:01,T61,964.0
2012-01-27 21:00:01,T61,854.0
2012-01-27 22:00:01,T61,749.0
2012-01-27 23:00:01,T61,630.0
2012-01-28 00:00:01,T61,594.0
2012-01-28 01:00:01,T61,554.0
2012-01-28 02:00:01,T61,547.0
2012-01-28 03:00:01,T61,509.0
2012-01-28 04:00:01,T61,485.0
2012-01-28 05:00:01,T61,512.0
2012-01-28 06:00:01,T61,494.0
2012-01-28 07:00:01,T61,475.0
2012-01-28 08:00:01,T61,675.0
2012-01-28 09:00:01,T61,655.0
2012-01-28 10:00:01,T61,486.0
2012-01-28 11:00:01,T61,543.0
2012-01-28 12:00:01,T61,583.0
2012-01-28 13:00:01,T61,517.0
2012-01-28 14:00:01,T61,526.0
2012-01-28 15:00:01,T61,504.0
2012-01-28 16:00:01,T61,526.0
2012-01-28 17:00:01,T61,590.0
2012-01-28 18:00:01,T61,908.0
2012-01-28 19:00:01,T61,1012.0
2012-01-28 20:00:01,T61,1002.0
2012-01-28 21:00:01,T61,965.0
2012-01-28 22:00:01,T61,823.0
2012-01-28 23:00:01,T61,683.0
2012-01-29 00:00:01,T61,601.0
2012-01-29 01:00:01,T61,517.0
2012-01-29 02:00:01,T61,509.0
2012-01-29 03:00:01,T61,499.0
2012-01-29 04:00:01,T61,496.0
2012-01-29 05:00:01,T61,519.0
2012-01-29 06:00:01,T61,486.0
2012-01-29 07:00:01,T61,471.0
2012-01-29 08:00:01,T61,617.0
2012-01-29 09:00:01,T61,641.0
2012-01-29 10:00:01,T61,496.0
2012-01-29 11:00:01,T61,603.0
2012-01-29 12:00:01,T61,539.0
2012-01-29 13:00:01,T61,425.0
2012-01-29 14:00:01,T61,452.0
2012-01-29 15:00:01,T61,595.0
2012-01-29 16:00:01,T61,612.0
2012-01-29 17:00:01,T61,693.0
2012-01-29 18:00:01,T61,939.0
2012-01-29 19:00:01,T61,1086.0
2012-01-29 20:00:01,T61,1027.0
2012-01-29 21:00:01,T61,843.0
2012-01-29 22:00:01,T61,744.0
2012-01-29 23:00:01,T61,666.0
2012-01-30 00:00:01,T61,579.0
2012-01-30 01:00:01,T61,522.0
2012-01-30 02:00:01,T61,524.0
2012-01-30 03:00:01,T61,522.0
2012-01-30 04:00:01,T61,503.0
2012-01-30 05:00:01,T61,526.0
2012-01-30 06:00:01,T61,496.0
2012-01-30 07:00:01,T61,506.0
2012-01-30 08:00:01,T61,597.0
2012-01-30 09:00:01,T61,564.0
2012-01-30 10:00:01,T61,509.0
2012-01-30 11:00:01,T61,580.0
2012-01-30 12:00:01,T61,601.0
2012-01-30 13:00:01,T61,475.0
2012-01-30 14:00:01,T61,506.0
2012-01-30 15:00:01,T61,583.0
2012-01-30 16:00:01,T61,617.0
2012-01-30 17:00:01,T61,615.0
2012-01-30 18:00:01,T61,872.0
2012-01-30 19:00:01,T61,968.0
2012-01-30 20:00:01,T61,934.0
2012-01-30 21:00:01,T61,859.0
2012-01-30 22:00:01,T61,746.0
2012-01-30 23:00:01,T61,731.0
2012-01-31 00:00:01,T61,615.0
2012-01-31 01:00:01,T61,523.0
2012-01-31 02:00:01,T61,511.0
2012-01-31 03:00:01,T61,514.0
2012-01-31 04:00:01,T61,483.0
2012-01-31 05:00:01,T61,618.0
2012-01-31 06:00:01,T61,588.0
2012-01-31 07:00:01,T61,427.0
2012-01-31 08:00:01,T61,619.0
2012-01-31 09:00:01,T61,751.0
2012-01-31 10:00:01,T61,738.0
2012-01-31 11:00:01,T61,734.0
2012-01-31 12:00:01,T61,810.0
2012-01-31 13:00:01,T61,605.0
2012-01-31 14:00:01,T61,604.0
2012-01-31 15:00:01,T61,615.0
2012-01-31 16:00:01,T61,681.0
2012-01-31 17:00:01,T61,640.0
2012-01-31 18:00:01,T61,953.0
2012-01-31 19:00:01,T61,1025.0
2012-01-31 20:00:01,T61,1020.0
2012-01-31 21:00:01,T61,832.0
2012-01-31 22:00:01,T61,748.0
2012-01-31 23:00:01,T61,669.0
2012-02-01 00:00:01,T61,629.0
2012-02-01 01:00:01,T61,552.0
2012-02-01 02:00:01,T61,520.0
2012-02-01 03:00:01,T61,495.0
2012-02-01 04:00:01,T61,472.0
2012-02-01 05:00:01,T61,612.0
2012-02-01 06:00:01,T61,597.0
2012-02-01 07:00:01,T61,490.0
2012-02-01 08:00:01,T61,751.0
2012-02-01 09:00:01,T61,744.0
2012-02-01 10:00:01,T61,579.0
2012-02-01 11:00:01,T61,609.0
2012-02-01 12:00:01,T61,640.0
2012-02-01 13:00:01,T61,579.0
2012-02-01 14:00:01,T61,521.0
2012-02-01 15:00:01,T61,475.0
2012-02-01 16:00:01,T61,503.0
2012-02-01 17:00:01,T61,449.0
2012-02-01 18:00:01,T61,638.0
2012-02-01 19:00:01,T61,702.0
2012-02-01 20:00:01,T61,789.0
2012-02-01 21:00:01,T61,789.0
2012-02-01 22:00:01,T61,679.0
2012-02-01 23:00:01,T61,593.0
2012-02-02 00:00:01,T61,559.0
2012-02-02 01:00:01,T61,492.0
2012-02-02 02:00:01,T61,483.0
2012-02-02 03:00:01,T61,485.0
2012-02-02 04:00:01,T61,456.0
2012-02-02 05:00:01,T61,494.0
2012-02-02 06:00:01,T61,467.0
2012-02-02 07:00:01,T61,426.0
2012-02-02 08:00:01,T61,526.0
2012-02-02 09:00:01,T61,596.0
2012-02-02 10:00:01,T61,595.0
2012-02-02 11:00:01,T61,527.0
2012-02-02 12:00:01,T61,570.0
2012-02-02 13:00:01,T61,455.0
2012-02-02 14:00:01,T61,475.0
2012-02-02 15:00:01,T61,542.0
2012-02-02 16:00:01,T61,627.0
2012-02-02 17:00:01,T61,637.0
2012-02-02 18:00:01,T61,855.0
2012-02-02 19:00:01,T61,898.0
2012-02-02 20:00:01,T61,920.0
2012-02-02 21:00:01,T61,888.0
2012-02-02 22:00:01,T61,856.0
2012-02-02 23:00:01,T61,724.0
2012-02-03 00:00:01,T61,602.0
2012-02-03 01:00:01,T61,531.0
2012-02-03 02:00:01,T61,534.0
2012-02-03 03:00:01,T61,507.0
2012-02-03 04:00:01,T61,494.0
2012-02-03 05:00:01,T61,531.0
2012-02-03 06:00:01,T61,536.0
2012-02-03 07:00:01,T61,428.0
2012-02-03 08:00:01,T61,605.0
2012-02-03 09:00:01,T61,658.0
2012-02-03 10:00:01,T61,642.0
2012-02-03 11:00:01,T61,665.0
2012-02-03 12:00:01,T61,645.0
2012-02-03 13:00:01,T61,518.0
2012-02-03 14:00:01,T61,458.0
2012-02-03 15:00:01,T61,566.0
2012-02-03 16:00:01,T61,584.0
2012-02-03 17:00:01,T61,671.0
2012-02-03 18:00:01,T61,1005.0
2012-02-03 19:00:01,T61,1145.0
2012-02-03 20:00:01,T61,1091.0
2012-02-03 21:00:01,T61,952.0
2012-02-03 22:00:01,T61,817.0
2012-02-03 23:00:01,T61,746.0
2012-02-04 00:00:01,T61,604.0
2012-02-04 01:00:01,T61,547.0
2012-02-04 02:00:01,T61,527.0
2012-02-04 03:00:01,T61,537.0
2012-02-04 04:00:01,T61,506.0
2012-02-04 05:00:01,T61,564.0
2012-02-04 06:00:01,T61,567.0
2012-02-04 07:00:01,T61,481.0
2012-02-04 08:00:01,T61,666.0
2012-02-04 09:00:01,T61,640.0
2012-02-04 10:00:01,T61,678.0
2012-02-04 11:00:01,T61,645.0
2012-02-04 12:00:01,T61,627.0
2012-02-04 13:00:01,T61,529.0
2012-02-04 14:00:01,T61,529.0
2012-02-04 15:00:01,T61,625.0
2012-02-04 16:00:01,T61,633.0
2012-02-04 17:00:01,T61,667.0
2012-02-04 18:00:01,T61,1004.0
2012-02-04 19:00:01,T61,1093.0
2012-02-04 20:00:01,T61,1042.0
2012-02-04 21:00:01,T61,943.0
2012-02-04 22:00:01,T61,804.0
2012-02-04 23:00:01,T61,761.0
2012-02-05 00:00:01,T61,630.0
2012-02-05 01:00:01,T61,582.0
2012-02-05 02:00:01,T61,542.0
2012-02-05 03:00:01,T61,524.0
2012-02-05 04:00:01,T61,499.0
2012-02-05 05:00:01,T61,521.0
2012-02-05 06:00:01,T61,542.0
2012-02-05 07:00:01,T61,490.0
2012-02-05 08:00:01,T61,677.0
2012-02-05 09:00:01,T61,738.0
2012-02-05 10:00:01,T61,740.0
2012-02-05 11:00:01,T61,731.0
2012-02-05 12:00:01,T61,663.0
2012-02-05 13:00:01,T61,609.0
2012-02-05 14:00:01,T61,538.0
2012-02-05 15:00:01,T61,665.0
2012-02-05 16:00:01,T61,647.0
2012-02-05 17:00:01,T61,714.0
2012-02-05 18:00:01,T61,966.0
2012-02-05 19:00:01,T61,1071.0
2012-02-05 20:00:01,T61,1080.0
2012-02-05 21:00:01,T61,996.0
2012-02-05 22:00:01,T61,850.0
2012-02-05 23:00:01,T61,755.0
2012-02-06 00:00:01,T61,652.0
2012-02-06 01:00:01,T61,562.0
2012-02-06 02:00:01,T61,559.0
2012-02-06 03:00:01,T61,552.0
2012-02-06 04:00:01,T61,522.0
2012-02-06 05:00:01,T61,551.0
2012-02-06 06:00:01,T61,548.0
2012-02-06 07:00:01,T61,506.0
2012-02-06 08:00:01,T61,670.0
2012-02-06 09:00:01,T61,702.0
2012-02-06 10:00:01,T61,581.0
2012-02-06 11:00:01,T61,619.0
2012-02-06 12:00:01,T61,599.0
2012-02-06 13:00:01,T61,522.0
2012-02-06 14:00:01,T61,516.0
2012-02-06 15:00:01,T61,652.0
2012-02-06 16:00:01,T61,642.0
2012-02-06 17:00:01,T61,699.0
2012-02-06 18:00:01,T61,914.0
2012-02-06 19:00:01,T61,1025.0
2012-02-06 20:00:01,T61,1007.0
2012-02-06 21:00:01,T61,900.0
2012-02-06 22:00:01,T61,847.0
2012-02-06 23:00:01,T61,713.0
2012-02-07 00:00:01,T61,642.0
2012-02-07 01:00:01,T61,529.0
2012-02-07 02:00:01,T61,545.0
2012-02-07 03:00:01,T61,536.0
2012-02-07 04:00:01,T61,519.0
2012-02-07 05:00:01,T61,623.0
2012-02-07 06:00:01,T61,615.0
2012-02-07 07:00:01,T61,450.0
2012-02-07 08:00:01,T61,601.0
2012-02-07 09:00:01,T61,876.0
2012-02-07 10:00:01,T61,661.0
2012-02-07 11:00:01,T61,786.0
2012-02-07 12:00:01,T61,762.0
2012-02-07 13:00:01,T61,742.0
2012-02-07 14:00:01,T61,787.0
2012-02-07 15:00:01,T61,751.0
2012-02-07 16:00:01,T61,800.0
2012-02-07 17:00:01,T61,775.0
2012-02-07 18:00:01,T61,957.0
2012-02-07 19:00:01,T61,1004.0
2012-02-07 20:00:01,T61,1025.0
2012-02-07 21:00:01,T61,820.0
2012-02-07 22:00:01,T61,746.0
2012-02-07 23:00:01,T61,751.0
2012-02-08 00:00:01,T61,676.0
2012-02-08 01:00:01,T61,568.0
2012-02-08 02:00:01,T61,542.0
2012-02-08 03:00:01,T61,542.0
2012-02-08 04:00:01,T61,504.0
2012-02-08 05:00:01,T61,639.0
2012-02-08 06:00:01,T61,663.0
2012-02-08 07:00:01,T61,493.0
2012-02-08 08:00:01,T61,628.0
2012-02-08 09:00:01,T61,728.0
2012-02-08 10:00:01,T61,660.0
2012-02-08 11:00:01,T61,806.0
2012-02-08 12:00:01,T61,728.0
2012-02-08 13:00:01,T61,602.0
2012-02-08 14:00:01,T61,539.0
2012-02-08 15:00:01,T61,592.0
2012-02-08 16:00:01,T61,517.0
2012-02-08 17:00:01,T61,531.0
2012-02-08 18:00:01,T61,764.0
2012-02-08 19:00:01,T61,824.0
2012-02-08 20:00:01,T61,923.0
2012-02-08 21:00:01,T61,926.0
2012-02-08 22:00:01,T61,835.0
2012-02-08 23:00:01,T61,642.0
2012-02-09 00:00:01,T61,584.0
2012-02-09 01:00:01,T61,552.0
2012-02-09 02:00:01,T61,509.0
2012-02-09 03:00:01,T61,494.0
2012-02-09 04:00:01,T61,469.0
2012-02-09 05:00:01,T61,508.0
2012-02-09 06:00:01,T61,526.0
2012-02-09 07:00:01,T61,495.0
2012-02-09 08:00:01,T61,729.0
2012-02-09 09:00:01,T61,766.0
2012-02-09 10:00:01,T61,618.0
2012-02-09 11:00:01,T61,607.0
2012-02-09 12:00:01,T61,591.0
2012-02-09 13:00:01,T61,541.0
2012-02-09 14:00:01,T61,637.0
2012-02-09 15:00:01,T61,719.0
2012-02-09 16:00:01,T61,774.0
2012-02-09 17:00:01,T61,739.0
2012-02-09 18:00:01,T61,1006.0
2012-02-09 19:00:01,T61,1063.0
2012-02-09 20:00:01,T61,1027.0
2012-02-09 21:00:01,T61,918.0
2012-02-09 22:00:01,T61,852.0
2012-02-09 23:00:01,T61,793.0
2012-02-10 00:00:01,T61,660.0
2012-02-10 01:00:01,T61,578.0
2012-02-10 02:00:01,T61,563.0
2012-02-10 03:00:01,T61,544.0
2012-02-10 04:00:01,T61,537.0
2012-02-10 05:00:01,T61,531.0
2012-02-10 06:00:01,T61,560.0
2012-02-10 07:00:01,T61,523.0
2012-02-10 08:00:01,T61,684.0
2012-02-10 09:00:01,T61,680.0
2012-02-10 10:00:01,T61,681.0
2012-02-10 11:00:01,T61,665.0
2012-02-10 12:00:01,T61,665.0
2012-02-10 13:00:01,T61,521.0
2012-02-10 14:00:01,T61,685.0
2012-02-10 15:00:01,T61,802.0
2012-02-10 16:00:01,T61,867.0
2012-02-10 17:00:01,T61,938.0
2012-02-10 18:00:01,T61,1033.0
2012-02-10 19:00:01,T61,1075.0
2012-02-10 20:00:01,T61,998.0
2012-02-10 21:00:01,T61,873.0
2012-02-10 22:00:01,T61,839.0
2012-02-10 23:00:01,T61,771.0
2012-02-11 00:00:01,T61,644.0
2012-02-11 01:00:01,T61,566.0
2012-02-11 02:00:01,T61,549.0
2012-02-11 03:00:01,T61,524.0
2012-02-11 04:00:01,T61,488.0
2012-02-11 05:00:01,T61,525.0
2012-02-11 06:00:01,T61,532.0
2012-02-11 07:00:01,T61,525.0
2012-02-11 08:00:01,T61,683.0
2012-02-11 09:00:01,T61,842.0
2012-02-11 10:00:01,T61,789.0
2012-02-11 11:00:01,T61,733.0
2012-02-11 12:00:01,T61,797.0
2012-02-11 13:00:01,T61,594.0
2012-02-11 14:00:01,T61,797.0
2012-02-11 15:00:01,T61,801.0
2012-02-11 16:00:01,T61,806.0
2012-02-11 17:00:01,T61,948.0
2012-02-11 18:00:01,T61,1171.0
2012-02-11 19:00:01,T61,1108.0
2012-02-11 20:00:01,T61,1014.0
2012-02-11 21:00:01,T61,914.0
2012-02-11 22:00:01,T61,766.0
2012-02-11 23:00:01,T61,711.0
2012-02-12 00:00:01,T61,637.0
2012-02-12 01:00:01,T61,559.0
2012-02-12 02:00:01,T61,553.0
2012-02-12 03:00:01,T61,536.0
2012-02-12 04:00:01,T61,511.0
2012-02-12 05:00:01,T61,539.0
2012-02-12 06:00:01,T61,554.0
2012-02-12 07:00:01,T61,551.0
2012-02-12 08:00:01,T61,730.0
2012-02-12 09:00:01,T61,734.0
2012-02-12 10:00:01,T61,638.0
2012-02-12 11:00:01,T61,687.0
2012-02-12 12:00:01,T61,661.0
2012-02-12 13:00:01,T61,528.0
2012-02-12 14:00:01,T61,549.0
2012-02-12 15:00:01,T61,688.0
2012-02-12 16:00:01,T61,733.0
2012-02-12 17:00:01,T61,759.0
2012-02-12 18:00:01,T61,1070.0
2012-02-12 19:00:01,T61,1071.0
2012-02-12 20:00:01,T61,1054.0
2012-02-12 21:00:01,T61,946.0
2012-02-12 22:00:01,T61,836.0
2012-02-12 23:00:01,T61,797.0
2012-02-13 00:00:01,T61,654.0
2012-02-13 01:00:01,T61,581.0
2012-02-13 02:00:01,T61,567.0
2012-02-13 03:00:01,T61,549.0
2012-02-13 04:00:01,T61,544.0
2012-02-13 05:00:01,T61,560.0
2012-02-13 06:00:01,T61,571.0
2012-02-13 07:00:01,T61,551.0
2012-02-13 08:00:01,T61,706.0
2012-02-13 09:00:01,T61,722.0
2012-02-13 10:00:01,T61,681.0
2012-02-13 11:00:01,T61,715.0
2012-02-13 12:00:01,T61,712.0
2012-02-13 13:00:01,T61,627.0
2012-02-13 14:00:01,T61,617.0
2012-02-13 15:00:01,T61,731.0
2012-02-13 16:00:01,T61,741.0
2012-02-13 17:00:01,T61,784.0
2012-02-13 18:00:01,T61,1048.0
2012-02-13 19:00:01,T61,1182.0
2012-02-13 20:00:01,T61,1184.0
2012-02-13 21:00:01,T61,1042.0
2012-02-13 22:00:01,T61,904.0
2012-02-13 23:00:01,T61,784.0
2012-02-14 00:00:01,T61,622.0
2012-02-14 01:00:01,T61,548.0
2012-02-14 02:00:01,T61,519.0
2012-02-14 03:00:01,T61,504.0
2012-02-14 04:00:01,T61,486.0
2012-02-14 05:00:01,T61,610.0
2012-02-14 06:00:01,T61,633.0
2012-02-14 07:00:01,T61,489.0
2012-02-14 08:00:01,T61,641.0
2012-02-14 09:00:01,T61,820.0
2012-02-14 10:00:01,T61,723.0
2012-02-14 11:00:01,T61,689.0
2012-02-14 12:00:01,T61,726.0
2012-02-14 13:00:01,T61,710.0
2012-02-14 14:00:01,T61,754.0
2012-02-14 15:00:01,T61,825.0
2012-02-14 16:00:01,T61,766.0
2012-02-14 17:00:01,T61,825.0
2012-02-14 18:00:01,T61,1078.0
2012-02-14 19:00:01,T61,1094.0
2012-02-14 20:00:01,T61,1190.0
2012-02-14 21:00:01,T61,941.0
2012-02-14 22:00:01,T61,866.0
2012-02-14 23:00:01,T61,762.0
2012-02-15 00:00:01,T61,673.0
2012-02-15 01:00:01,T61,602.0
2012-02-15 02:00:01,T61,577.0
2012-02-15 03:00:01,T61,571.0
2012-02-15 04:00:01,T61,559.0
2012-02-15 05:00:01,T61,668.0
2012-02-15 06:00:01,T61,648.0
2012-02-15 07:00:01,T61,554.0
2012-02-15 08:00:01,T61,683.0
2012-02-15 09:00:01,T61,797.0
2012-02-15 10:00:01,T61,716.0
2012-02-15 11:00:01,T61,822.0
2012-02-15 12:00:01,T61,840.0
2012-02-15 13:00:01,T61,714.0
2012-02-15 14:00:01,T61,698.0
2012-02-15 15:00:01,T61,657.0
2012-02-15 16:00:01,T61,681.0
2012-02-15 17:00:01,T61,690.0
2012-02-15 18:00:01,T61,838.0
2012-02-15 19:00:01,T61,803.0
2012-02-15 20:00:01,T61,944.0
2012-02-15 21:00:01,T61,1032.0
2012-02-15 22:00:01,T61,837.0
2012-02-15 23:00:01,T61,716.0
2012-02-16 00:00:01,T61,652.0
2012-02-16 01:00:01,T61,561.0
2012-02-16 02:00:01,T61,546.0
2012-02-16 03:00:01,T61,542.0
2012-02-16 04:00:01,T61,524.0
2012-02-16 05:00:01,T61,557.0
2012-02-16 06:00:01,T61,548.0
2012-02-16 07:00:01,T61,542.0
2012-02-16 08:00:01,T61,731.0
2012-02-16 09:00:01,T61,800.0
2012-02-16 10:00:01,T61,617.0
2012-02-16 11:00:01,T61,541.0
2012-02-16 12:00:01,T61,548.0
2012-02-16 13:00:01,T61,562.0
2012-02-16 14:00:01,T61,599.0
2012-02-16 15:00:01,T61,619.0
2012-02-16 16:00:01,T61,744.0
2012-02-16 17:00:01,T61,686.0
2012-02-16 18:00:01,T61,948.0
2012-02-16 19:00:01,T61,1174.0
2012-02-16 20:00:01,T61,1167.0
2012-02-16 21:00:01,T61,1046.0
2012-02-16 22:00:01,T61,883.0
2012-02-16 23:00:01,T61,767.0
2012-02-17 00:00:01,T61,698.0
2012-02-17 01:00:01,T61,577.0
2012-02-17 02:00:01,T61,571.0
2012-02-17 03:00:01,T61,551.0
2012-02-17 04:00:01,T61,537.0
2012-02-17 05:00:01,T61,574.0
2012-02-17 06:00:01,T61,556.0
2012-02-17 07:00:01,T61,574.0
2012-02-17 08:00:01,T61,724.0
2012-02-17 09:00:01,T61,794.0
2012-02-17 10:00:01,T61,637.0
2012-02-17 11:00:01,T61,680.0
2012-02-17 12:00:01,T61,637.0
2012-02-17 13:00:01,T61,560.0
2012-02-17 14:00:01,T61,553.0
2012-02-17 15:00:01,T61,656.0
2012-02-17 16:00:01,T61,773.0
2012-02-17 17:00:01,T61,853.0
2012-02-17 18:00:01,T61,1072.0
2012-02-17 19:00:01,T61,1123.0
2012-02-17 20:00:01,T61,1200.0
2012-02-17 21:00:01,T61,1005.0
2012-02-17 22:00:01,T61,908.0
2012-02-17 23:00:01,T61,796.0
2012-02-18 00:00:01,T61,676.0
2012-02-18 01:00:01,T61,612.0
2012-02-18 02:00:01,T61,591.0
2012-02-18 03:00:01,T61,594.0
2012-02-18 04:00:01,T61,554.0
2012-02-18 05:00:01,T61,596.0
2012-02-18 06:00:01,T61,581.0
2012-02-18 07:00:01,T61,599.0
2012-02-18 08:00:01,T61,650.0
2012-02-18 09:00:01,T61,736.0
2012-02-18 10:00:01,T61,612.0
2012-02-18 11:00:01,T61,650.0
2012-02-18 12:00:01,T61,675.0
2012-02-18 13:00:01,T61,562.0
2012-02-18 14:00:01,T61,549.0
2012-02-18 15:00:01,T61,665.0
2012-02-18 16:00:01,T61,723.0
2012-02-18 17:00:01,T61,842.0
2012-02-18 18:00:01,T61,1104.0
2012-02-18 19:00:01,T61,1169.0
2012-02-18 20:00:01,T61,1072.0
2012-02-18 21:00:01,T61,961.0
2012-02-18 22:00:01,T61,936.0
2012-02-18 23:00:01,T61,843.0
2012-02-19 00:00:01,T61,728.0
2012-02-19 01:00:01,T61,573.0
2012-02-19 02:00:01,T61,567.0
2012-02-19 03:00:01,T61,553.0
2012-02-19 04:00:01,T61,536.0
2012-02-19 05:00:01,T61,571.0
2012-02-19 06:00:01,T61,573.0
2012-02-19 07:00:01,T61,560.0
2012-02-19 08:00:01,T61,638.0
2012-02-19 09:00:01,T61,726.0
2012-02-19 10:00:01,T61,592.0
2012-02-19 11:00:01,T61,567.0
2012-02-19 12:00:01,T61,614.0
2012-02-19 13:00:01,T61,609.0
2012-02-19 14:00:01,T61,609.0
2012-02-19 15:00:01,T61,785.0
2012-02-19 16:00:01,T61,713.0
2012-02-19 17:00:01,T61,758.0
2012-02-19 18:00:01,T61,1038.0
2012-02-19 19:00:01,T61,1106.0
2012-02-19 20:00:01,T61,1078.0
2012-02-19 21:00:01,T61,990.0
2012-02-19 22:00:01,T61,865.0
2012-02-19 23:00:01,T61,761.0
2012-02-20 00:00:01,T61,668.0
2012-02-20 01:00:01,T61,535.0
2012-02-20 02:00:01,T61,543.0
2012-02-20 03:00:01,T61,555.0
2012-02-20 04:00:01,T61,531.0
2012-02-20 05:00:01,T61,583.0
2012-02-20 06:00:01,T61,576.0
2012-02-20 07:00:01,T61,582.0
2012-02-20 08:00:01,T61,729.0
2012-02-20 09:00:01,T61,766.0
2012-02-20 10:00:01,T61,709.0
2012-02-20 11:00:01,T61,625.0
2012-02-20 12:00:01,T61,640.0
2012-02-20 13:00:01,T61,557.0
2012-02-20 14:00:01,T61,551.0
2012-02-20 15:00:01,T61,661.0
2012-02-20 16:00:01,T61,606.0
2012-02-20 17:00:01,T61,714.0
2012-02-20 18:00:01,T61,981.0
2012-02-20 19:00:01,T61,987.0
2012-02-20 20:00:01,T61,1141.0
2012-02-20 21:00:01,T61,947.0
2012-02-20 22:00:01,T61,850.0
2012-02-20 23:00:01,T61,756.0
2012-02-21 00:00:01,T61,734.0
2012-02-21 01:00:01,T61,630.0
2012-02-21 02:00:01,T61,564.0
2012-02-21 03:00:01,T61,576.0
2012-02-21 04:00:01,T61,538.0
2012-02-21 05:00:01,T61,688.0
2012-02-21 06:00:01,T61,648.0
2012-02-21 07:00:01,T61,514.0
2012-02-21 08:00:01,T61,551.0
2012-02-21 09:00:01,T61,827.0
2012-02-21 10:00:01,T61,739.0
2012-02-21 11:00:01,T61,711.0
2012-02-21 12:00:01,T61,724.0
2012-02-21 13:00:01,T61,784.0
2012-02-21 14:00:01,T61,763.0
2012-02-21 15:00:01,T61,773.0
2012-02-21 16:00:01,T61,916.0
2012-02-21 17:00:01,T61,876.0
2012-02-21 18:00:01,T61,1045.0
2012-02-21 19:00:01,T61,1043.0
